CODIGO ICCS;TIPO;PRESUNTO DELITO;TIPO DE ARMA;FECHA;HORA;GENERO;EDAD;NACIONALIDAD;ETNIA;PROVINCIA;CANTON;LATITUD;LONGITUD
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-18;21:15:00;HOMBRE;19;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.185743587;-79.971241951
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-18;22:00:00;HOMBRE;48;ECUATORIANO;MESTIZO/A;GUAYAS;DURAN;-2.1828176;-79.8562404
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-18;05:30:00;HOMBRE;26;ECUATORIANO;NEGRO/A;EL ORO;MACHALA;-3.248046259;-79.981373508
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-18;21:15:00;HOMBRE;23;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.185743587;-79.971241951
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-18;21:15:00;HOMBRE;33;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.185743587;-79.971241951
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-18;22:00:00;HOMBRE;33;ECUATORIANO;MESTIZO/A;GUAYAS;DURAN;-2.1828176;-79.8562404
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-18;21:15:00;HOMBRE;16;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.185743587;-79.971241951
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-19;16:00:00;HOMBRE;34;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;MANABI;PORTOVIEJO;-0.8634216;-80.5352079
1010902;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-20;23:00:00;HOMBRE;25;ECUATORIANO;MESTIZO/A;AZUAY;CAMILO PONCE ENRIQUEZ;-3.03131;-79.633974
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-21;20:20:00;HOMBRE;28;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;GUAYAS;GUAYAQUIL;-2.124635163;-79.893661777
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-21;15:30:00;HOMBRE;38;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2.089316428;-79.947896004
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-21;06:15:00;HOMBRE;38;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.263004883;-78.336131095
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-21;15:30:00;HOMBRE;31;ECUATORIANO;MONTUBIO/A;GUAYAS;SANTA LUCIA;-1.717802;-79.992357
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-21;06:15:00;HOMBRE;33;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.263002201;-78.336110538
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-21;11:00:00;HOMBRE;18;ECUATORIANO;MESTIZO/A;LOS RIOS;VENTANAS;-1.303835;-79.420711
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-21;15:30:00;HOMBRE;36;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2.088241158;-79.947525859
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-21;15:30:00;HOMBRE;38;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2.088630238;-79.947692156
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-21;14:00:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;EL ORO;SANTA ROSA;-3.446371664;-79.961628914
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-11-21;15:30:00;HOMBRE;21;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2.088519922;-79.94761169
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-22;02:00:00;HOMBRE;33;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.186309182;-79.954192855
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-22;10:00:00;HOMBRE;44;ECUATORIANO;MESTIZO/A;COTOPAXI;LATACUNGA;-0.872327954;-78.631207855
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-22;03:18:00;HOMBRE;25;ECUATORIANO;MESTIZO/A;EL ORO;MACHALA;-3.248482;-79.980632
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-22;00:30:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.188467563;-79.889069796
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-22;16:00:00;HOMBRE;30;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2.120747623;-79.971327782
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-11-22;20:00:00;MUJER;18;ECUATORIANO;MESTIZO/A;COTOPAXI;LATACUNGA;-0.953564599;-78.610545343
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-11-22;20:00:00;HOMBRE;25;ECUATORIANO;MESTIZO/A;COTOPAXI;LATACUNGA;-0.953564599;-78.610545343
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-22;03:51:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;EL ORO;MACHALA;-3.248108;-79.981413
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-22;21:40:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;AZUAY;SIGSIG;-3.025738517;-78.79888691
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-11-22;16:00:00;HOMBRE;31;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2.125772056;-79.977807999
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-22;02:00:00;HOMBRE;23;VENEZOLANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.185911285;-79.955483241
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-22;03:51:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;EL ORO;MACHALA;-3.248108;-79.981413
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-11-22;21:30:00;HOMBRE;20;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;GUAYAS;GUAYAQUIL;-2.70653041;-80.252269963
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-22;09:00:00;HOMBRE;42;ECUATORIANO;MESTIZO/A;MANABI;PEDERNALES;-0.124644;-80.073312
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-22;02:00:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.185815643;-79.955395759
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-23;09:35:00;HOMBRE;30;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1.023350901;-79.457834959
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-23;17:45:00;HOMBRE;44;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.123872096;-79.951382875
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-23;15:45:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;GUAYAS;DURAN;-2.162618948;-79.796711171
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-24;11:00:00;HOMBRE;31;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;ESMERALDAS;ESMERALDAS;0.975050351;-79.656458475
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-11-24;08:00:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;EL ORO;MACHALA;-3.244029636;-79.975790977
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-24;08:30:00;MUJER;35;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;EL ORO;MACHALA;-3.244543795;-79.9761343
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-11-24;15:26:00;HOMBRE;25;VENEZOLANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.209795096;-79.944368814
2022102;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-11-24;05:30:00;HOMBRE;34;ECUATORIANO;MONTUBIO/A;MANABI;BOLIVAR;-0.91321;-79.9270423
2022102;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-24;04:50:00;HOMBRE;42;ECUATORIANO;SE DESCONOCE;MANABI;PICHINCHA;-1.012294566;-79.828994752
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-11-24;11:00:00;HOMBRE;20;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;ESMERALDAS;ESMERALDAS;0.9764222;-79.66028
2022102;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-24;02:30:00;HOMBRE;39;ECUATORIANO;SE DESCONOCE;MANABI;PORTOVIEJO;-1.0230476;-80.1548665
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-11-24;08:00:00;HOMBRE;18;VENEZOLANO;MESTIZO/A;EL ORO;MACHALA;-3.244175917;-79.975898266
1010902;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-11-25;22:45:00;HOMBRE;62;ECUATORIANO;MESTIZO/A;GUAYAS;PEDRO CARBO;-1.682729438;-80.181445583
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-25;19:15:00;HOMBRE;29;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.15053105;-79.906112198
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-26;11:30:00;MUJER;23;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.070662815;-79.934565425
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-26;11:30:00;HOMBRE;18;ECUATORIANO;SE DESCONOCE;GUAYAS;GUAYAQUIL;-2.117473247;-79.949300761
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-11-27;16:30:00;HOMBRE;21;ECUATORIANO;NEGRO/A;SUCUMBIOS;LAGO AGRIO;-0.014014137;-76.884614466
2022102;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-27;16:45:00;HOMBRE;58;ECUATORIANO;MESTIZO/A;MANABI;ROCAFUERTE;-0.927632999;-80.360760552
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-27;15:00:00;HOMBRE;18;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.2219963;-79.9333799
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-11-27;23:00:00;HOMBRE;24;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1.0253444;-79.4439022
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-27;16:30:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.225348224;-79.929343701
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-28;15:10:00;HOMBRE;56;ECUATORIANO;MESTIZO/A;GUAYAS;SAMBORONDON;-1.961254;-79.723802
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-28;18:30:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;PASTAZA;PASTAZA;-1.490019909;-77.991042137
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-28;12:30:00;HOMBRE;39;ECUATORIANO;PASTO;GUAYAS;SANTA LUCIA;-1.716140718;-79.988509809
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-11-28;16:00:00;HOMBRE;63;ECUATORIANO;MESTIZO/A;GUAYAS;EMPALME;-0.9526231;-79.5678592
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-28;10:30:00;HOMBRE;23;ECUATORIANO;MESTIZO/A;TUNGURAHUA;AMBATO;-1.270193235;-78.60970974
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-11-28;12:45:00;HOMBRE;17;ECUATORIANO;MESTIZO/A;ESMERALDAS;LA CONCORDIA;-0.007154793;-79.38639164
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-28;16:00:00;HOMBRE;40;ECUATORIANO;MESTIZO/A;GUAYAS;EMPALME;-0.9526231;-79.5678592
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-28;18:30:00;HOMBRE;29;ECUATORIANO;MESTIZO/A;PASTAZA;PASTAZA;-1.48997927;-77.991047502
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-29;13:00:00;HOMBRE;26;ECUATORIANO;SE DESCONOCE;GUAYAS;MILAGRO;-2.161283;-79.549662
1010101;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-29;11:00:00;HOMBRE;58;ECUATORIANO;MESTIZO/A;EL ORO;MACHALA;-3.2636917;-79.9636196
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-29;17:00:00;HOMBRE;15;ECUATORIANO;MESTIZO/A;EL ORO;MACHALA;-3.245287416;-79.95668292
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-29;11:05:00;HOMBRE;30;ECUATORIANO;MESTIZO/A;COTOPAXI;LATACUNGA;-0.874219365;-78.630051613
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-29;13:00:00;HOMBRE;23;ECUATORIANO;MESTIZO/A;GUAYAS;MILAGRO;-2.161283;-79.549662
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-29;13:50:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1.025033988;-79.469334583
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-29;13:00:00;HOMBRE;25;ECUATORIANO;MESTIZO/A;GUAYAS;MILAGRO;-2.159968191;-79.550724566
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-29;13:00:00;HOMBRE;31;ECUATORIANO;MESTIZO/A;GUAYAS;MILAGRO;-2.161283;-79.549662
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-29;13:00:00;HOMBRE;25;ECUATORIANO;MESTIZO/A;GUAYAS;MILAGRO;-2.159968191;-79.550724566
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-30;09:30:00;HOMBRE;31;ECUATORIANO;MESTIZO/A;PICHINCHA;QUITO;-0.223961619;-78.514738083
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-30;19:30:00;MUJER;26;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.232982796;-79.943432808
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-30;19:30:00;HOMBRE;28;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.233004237;-79.94332552
1010101;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-11-30;17:15:00;HOMBRE;45;ECUATORIANO;MESTIZO/A;PICHINCHA;RUMIÐAHUI;-0.32815575;-78.446867466
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-30;12:20:00;HOMBRE;27;VENEZOLANO;MESTIZO/A;GUAYAS;SAN JACINTO DE YAGUACHI;-2.249614929;-79.645798802
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-30;13:30:00;HOMBRE;15;ECUATORIANO;SE DESCONOCE;GUAYAS;DURAN;-2.147030288;-79.832335711
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-11-30;19:30:00;MUJER;30;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.232977436;-79.943379164
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-30;11:00:00;HOMBRE;18;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;GUAYAS;GUAYAQUIL;-2.243766555;-79.918422202
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-11-30;11:10:00;HOMBRE;31;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;GUAYAS;GUAYAQUIL;-2.244381607;-79.917288573
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-01;23:30:00;HOMBRE;30;ECUATORIANO;MESTIZO/A;GUAYAS;DURAN;-2.155339276;-79.822025299
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-12-01;15:00:00;HOMBRE;44;ECUATORIANO;MESTIZO/A;COTOPAXI;LATACUNGA;-0.872666714;-78.631639481
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-01;00:40:00;HOMBRE;18;COLOMBIANO;MESTIZO/A;LOS RIOS;BABAHOYO;-1.805261413;-79.483648539
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-01;23:30:00;HOMBRE;21;ECUATORIANO;MESTIZO/A;GUAYAS;DURAN;-2.155377638;-79.822862148
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS BLANCAS (OBJETO CORTANTE O PUNZANTE);2023-12-01;21:30:00;MUJER;37;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.258405467;-79.891844304
NULL;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-01;01:12:00;MUJER;28;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.071834029;-79.927129525
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-12-01;16:00:00;HOMBRE;27;ECUATORIANO;SHUAR;MORONA SANTIAGO;MORONA;-2.277778508;-78.124680519
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-01;23:30:00;HOMBRE;25;VENEZOLANO;MESTIZO/A;GUAYAS;DURAN;-2.15543828;-79.822797775
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-12-01;16:00:00;HOMBRE;35;ECUATORIANO;MESTIZO/A;MORONA SANTIAGO;MORONA;-2.277835209;-78.124626875
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-01;00:40:00;HOMBRE;24;ECUATORIANO;MESTIZO/A;LOS RIOS;BABAHOYO;-1.80516222;-79.483616352
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-12-02;16:40:00;HOMBRE;19;ECUATORIANO;MESTIZO/A;LOS RIOS;VALENCIA;-0.837419137;-79.322241412
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-02;16:45:00;HOMBRE;17;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.09966279;-79.297599792
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-02;13:00:00;MUJER;21;ECUATORIANO;MESTIZO/A;GUAYAS;DURAN;-2.146758513;-79.836007102
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-02;16:45:00;HOMBRE;47;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.100177773;-79.296226501
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-12-02;16:40:00;HOMBRE;30;ECUATORIANO;MESTIZO/A;LOS RIOS;VALENCIA;-0.8378697;-79.322147441
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-02;16:45:00;HOMBRE;20;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.098976146;-79.298114777
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;ARMAS DE FUEGO;2023-12-02;16:40:00;HOMBRE;26;ECUATORIANO;MESTIZO/A;LOS RIOS;VALENCIA;-0.837838588;-79.322107192
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-02;16:45:00;HOMBRE;18;ECUATORIANO;MESTIZO/A;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;-0.098804485;-79.297943115
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-02;16:40:00;HOMBRE;28;ECUATORIANO;MESTIZO/A;LOS RIOS;VALENCIA;-0.837869701;-79.3220695
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-02;16:40:00;HOMBRE;25;ECUATORIANO;MESTIZO/A;LOS RIOS;VALENCIA;-0.838458646;-79.321765826
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-02;16:40:00;HOMBRE;60;ECUATORIANO;MESTIZO/A;LOS RIOS;VALENCIA;-0.837625109;-79.322085409
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-12-03;17:00:00;HOMBRE;23;ECUATORIANO;MESTIZO/A;LOS RIOS;QUEVEDO;-1.0046076;-79.4710528
2022101;DETENIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-03;00:30:00;HOMBRE;25;VENEZOLANO;MESTIZO/A;GUAYAS;DURAN;-2.171378556;-79.805591685
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-12-04;18:00:00;HOMBRE;19;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;MAR TERRITORIAL;MAR TERRITORIAL;1.294918431;-78.842707872
1010201;DETENIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-12-04;09:30:00;HOMBRE;22;ECUATORIANO;MESTIZO/A;MORONA SANTIAGO;MORONA;-2.320062079;-78.127942085
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;ARMAS DE FUEGO;2023-12-05;22:30:00;HOMBRE;31;ECUATORIANO;MESTIZO/A;AZUAY;GUALACEO;-2.897499439;-78.766557297
1010201;APREHENDIDO;DELITOS CONTRA LA INVIOLABILIDAD DE LA VIDA;NINGUNA;2023-12-05;22:12:00;HOMBRE;41;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;ESMERALDAS;QUININDE;0.32006428;-79.467205665
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-06;21:00:00;HOMBRE;18;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-1.997755595;-79.983373326
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-06;21:00:00;HOMBRE;18;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-1.997755595;-79.983373326
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-06;21:00:00;HOMBRE;41;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.191726747;-79.918327332
2022101;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-06;23:30:00;HOMBRE;23;ECUATORIANO;AFROECUATORIANO/A  AFRODESCENDIENTE;ESMERALDAS;ESMERALDAS;0.971231911;-79.654092193
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-06;11:30:00;HOMBRE;27;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.132951;-79.879915
2022102;APREHENDIDO;DELITOS CONTRA LA LIBERTAD PERSONAL;NINGUNA;2023-12-06;11:30:00;MUJER;25;ECUATORIANO;MESTIZO/A;GUAYAS;GUAYAQUIL;-2.132951;-79.879915
